snr,psf_ratio,elongation,compactness,sharpness,n_comparison_stars,candidate_score,plate_quality_GOOD,plate_quality_MODERATE,plate_low_snr_frac,plate_snr_std,plate_elongation_mean,plate_n_high_snr,red_fits_snr,red_fits_fwhm,red_ellipticity,red_sharpness_2nd,red_n_connected_px,red_aperture_flux,red_dist_to_edge_px,red_symmetry_score,red_gradient_magnitude,red_near_bright_star,label
20.659880133724613,0.75,5.17020735613632,0.3769911184307751,0.1863799283154122,20.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
32.368786123467274,0.757874763926024,2.525873669545207,0.1249741933526804,0.121992609826194,20.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
26.96878725382556,0.75,1.9028057230354705,0.1780948216320744,0.0975070390197334,20.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
67.15134172533094,1.1547005383792517,1.898266639147533,0.1495106557330062,0.0622660953517383,20.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
27.271321178261136,1.118033988749895,2.090795741277367,0.1104187894118861,0.0339780973155856,0.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,14.846023741155147,5.970821321441846,0.1422537145700008,2123.487706065132,45.0,33184.0,264.0,0.23863473694911197,16443.483536955504,0.0,1
41.07577846645701,1.25,1.3508096428334475,0.0749072652249218,0.0383943573551948,20.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
33.62469017579457,0.9282032302755092,2.951716548826981,0.3005844822879123,0.0915554265815438,0.0,50.0,1.0,0.0,0.9949238578680203,2.844894437385736,0.005780059941664595,1.0,16.72973237276303,2.985410660720923,0.11468166192569818,1499.7468224132767,19.0,54704.0,265.0,0.3364310897778794,22974.053066358127,0.0,1
13.474403307893777,0.8038475772933681,1.777710188001718,0.2208932334555323,0.1223558433549182,20.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
41.10843545449535,0.8660254037844387,1.147078669352809,0.7363107781851077,0.1883957186914192,20.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
30.292360728649804,1.0,1.4750610085786269,0.2826346331949295,0.1181909794095217,20.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
11.47887998583719,0.8660254037844386,4.449059876628275,0.239152381934171,0.1125019933025035,20.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
8.984564184842109,0.8177634621393245,8.103529565059615,0.2094395102393195,0.1244609665427509,20.0,35.0,1.0,0.0,0.9959677419354839,0.5705203962581555,0.032675522439756514,0.0,15.16931145443508,2.763953195770684,0.07998932054447994,1389.3903157759953,15.0,62162.0,264.0,0.3495778435322354,18544.582754051582,0.0,1
26.595870585439897,0.0,1.4972875546080897,0.1376885019834825,0.0413825272856364,0.0,35.0,1.0,0.0,0.9743589743589743,4.258747655685512,0.03839198857969461,1.0,7.1684421599771895,5.527906391541368,0.17918180975393538,1632.084464378964,26.0,26856.0,249.0,0.23570026677948985,24784.730100080702,0.0,0
19.967819837925965,0.0,1.8482332730727813,0.0849538305459652,0.0552531488575917,0.0,35.0,1.0,0.0,0.975,3.488119286514681,0.05425506177153785,2.0,7.792967043747889,8.136857890256438,0.33489264348213355,4081.969446693418,73.0,70087.0,249.0,0.17983482040333765,26859.61415655376,0.0,0
